#DataThief C:\Documents and Settings\Steven Lansel\Desktop\Research\Compressed Imaging\Data\Sensors\KodakDCS620x.gif Monday 12-Jul-2010 4:11:40 PM
399.8538, 0.1472
400.4382, 0.1472
401.0224, 0.1485
401.6066, 0.1485
402.1908, 0.1498
402.7751, 0.1498
403.3593, 0.1498
403.9435, 0.1498
404.5278, 0.1498
405.112, 0.1498
405.6962, 0.1498
406.2804, 0.1498
406.8647, 0.1498
407.4489, 0.1511
408.0331, 0.1511
408.6173, 0.1498
409.2016, 0.1485
409.7858, 0.1472
410.37, 0.1485
410.9542, 0.1485
411.5385, 0.1485
412.1227, 0.1498
412.7069, 0.1498
413.2911, 0.1498
413.8754, 0.1511
414.4596, 0.1511
415.0438, 0.1498
415.628, 0.1498
416.2123, 0.1498
416.7965, 0.1498
417.3807, 0.1498
417.9649, 0.1498
418.5492, 0.1498
419.1334, 0.1498
419.7176, 0.1511
420.3019, 0.1522
420.886, 0.151
421.4703, 0.151
422.0545, 0.1498
422.6388, 0.1498
423.223, 0.1485
423.8072, 0.1472
424.3914, 0.1472
424.9757, 0.1472
425.5598, 0.1472
426.1441, 0.1472
426.7283, 0.1472
427.3126, 0.1472
427.8968, 0.1459
428.4809, 0.1459
429.0652, 0.1446
429.6495, 0.1433
430.2337, 0.142
430.8178, 0.1433
431.4021, 0.1446
431.9864, 0.1446
431.9864, 0.1459
432.5706, 0.1459
433.1548, 0.1472
433.7389, 0.1472
434.3233, 0.1472
434.9075, 0.1472
435.4917, 0.1472
436.0759, 0.1472
436.6602, 0.1472
437.2444, 0.1472
437.8286, 0.1472
438.4129, 0.1472
438.4129, 0.1459
438.9971, 0.1446
439.5813, 0.1433
440.1655, 0.1446
440.7498, 0.1459
440.7498, 0.1472
441.334, 0.1472
441.334, 0.1485
441.9182, 0.1497
442.5024, 0.151
443.0867, 0.151
443.6709, 0.151
444.2551, 0.151
444.8393, 0.1522
445.4236, 0.1522
445.4236, 0.1536
446.0078, 0.1536
446.592, 0.1536
447.1762, 0.1536
447.7605, 0.1536
448.3447, 0.1536
448.9289, 0.1522
449.5131, 0.1522
450.0974, 0.1522
450.6816, 0.1522
451.2658, 0.1522
451.85, 0.1522
452.4343, 0.1522
453.0185, 0.1522
453.6027, 0.1522
454.187, 0.151
454.7711, 0.151
455.3554, 0.1497
455.9396, 0.1497
456.5239, 0.1497
457.1081, 0.1497
457.1081, 0.1484
457.6923, 0.1484
458.2765, 0.1484
458.8608, 0.1484
459.445, 0.1497
460.0292, 0.151
460.6134, 0.1497
461.1977, 0.1484
461.7819, 0.1471
462.366, 0.1459
462.366, 0.1446
462.9503, 0.1433
462.9503, 0.142
463.5346, 0.1407
463.5346, 0.1394
464.1188, 0.1381
464.7029, 0.1381
465.2872, 0.1369
465.8715, 0.1369
466.4557, 0.1356
467.0399, 0.1356
467.624, 0.1356
468.2084, 0.1356
468.2084, 0.1343
468.7926, 0.1343
469.3768, 0.1343
469.9611, 0.1343
470.5453, 0.1343
471.1295, 0.1343
471.7137, 0.133
471.7137, 0.1317
471.7137, 0.1304
472.298, 0.1291
472.298, 0.1279
472.8822, 0.1266
472.8822, 0.1253
473.4664, 0.124
474.0506, 0.1227
474.0506, 0.1214
474.0506, 0.1201
474.0506, 0.1188
474.6349, 0.1176
474.6349, 0.1163
475.2191, 0.115
475.8033, 0.1137
475.8033, 0.1124
476.3875, 0.1111
476.3875, 0.1098
476.9718, 0.1086
477.556, 0.1073
477.556, 0.106
477.556, 0.1047
477.556, 0.1034
478.1402, 0.1021
478.7244, 0.1008
478.7244, 0.0996
479.3087, 0.0983
479.8929, 0.097
480.4771, 0.097
481.0613, 0.097
481.6456, 0.097
482.2298, 0.097
482.814, 0.0957
482.814, 0.0944
483.3982, 0.0931
483.9825, 0.0918
483.9825, 0.0906
484.5667, 0.0893
484.5667, 0.088
485.1509, 0.0867
485.7351, 0.0867
486.3194, 0.0867
486.3194, 0.0854
486.9036, 0.0841
487.4878, 0.0828
487.4878, 0.0815
487.4878, 0.0803
487.4878, 0.079
487.4878, 0.0777
488.0721, 0.0764
488.6562, 0.0764
489.2405, 0.0764
489.2405, 0.0751
489.2405, 0.0738
489.8247, 0.0725
490.409, 0.0713
490.9931, 0.07
491.5774, 0.0687
492.1616, 0.0674
492.7459, 0.0661
492.7459, 0.0648
493.3301, 0.0635
493.9143, 0.0623
493.9143, 0.061
494.4985, 0.0597
495.0828, 0.0584
495.0828, 0.0571
495.667, 0.0558
496.2511, 0.0545
496.2511, 0.0533
496.8354, 0.052
496.8354, 0.0507
496.8354, 0.0493
496.8354, 0.0481
497.4197, 0.0468
497.4197, 0.0455
498.0039, 0.0455
498.0039, 0.0443
498.588, 0.043
498.588, 0.0417
498.588, 0.0404
499.1723, 0.0391
498.588, 0.0378
498.588, 0.0391
498.588, 0.0404
499.1723, 0.0417
499.1723, 0.043
499.1723, 0.0443
499.7566, 0.043
500.3408, 0.0417
500.925, 0.0404
501.5093, 0.0391
502.0935, 0.0391
502.6777, 0.0378
503.2619, 0.0378
503.8462, 0.0365
504.4304, 0.0365
505.0146, 0.0365
505.5988, 0.0365
506.1831, 0.0352
506.7673, 0.0352
507.3515, 0.034
507.9357, 0.034
508.52, 0.034
509.1042, 0.034
509.1042, 0.0327
509.6884, 0.0314
510.2726, 0.0301
510.8569, 0.0288
511.4411, 0.0275
512.0253, 0.0275
512.6095, 0.0275
513.1938, 0.0275
513.778, 0.0262
514.3622, 0.0262
514.9464, 0.0249
515.5307, 0.0249
516.1149, 0.0249
516.6991, 0.0237
517.2833, 0.0237
517.8676, 0.0237
518.4518, 0.0224
519.036, 0.0237
519.6202, 0.0237
520.2045, 0.0237
520.7887, 0.0224
521.3729, 0.0211
521.9572, 0.0198
522.5413, 0.0185
523.1256, 0.0185
523.7098, 0.0185
524.2941, 0.0185
524.8782, 0.0185
525.4625, 0.0172
526.0467, 0.0172
526.631, 0.0172
527.2152, 0.0172
527.2152, 0.0159
527.2152, 0.0172
527.7993, 0.0185
528.3836, 0.0198
528.3836, 0.0211
528.9679, 0.0224
529.5521, 0.0236
530.1363, 0.0224
530.7205, 0.0211
531.3048, 0.0198
531.889, 0.0198
531.889, 0.0185
532.4732, 0.0185
533.0574, 0.0172
533.6417, 0.0172
534.2259, 0.0172
534.8101, 0.0172
535.3944, 0.0172
535.9786, 0.0172
536.5628, 0.0172
537.147, 0.0172
537.7313, 0.0159
538.3155, 0.0159
538.8997, 0.0172
539.4839, 0.0172
540.0682, 0.0159
540.6524, 0.0159
541.2366, 0.0159
541.8208, 0.0172
542.4051, 0.0172
542.9893, 0.0185
543.5735, 0.0185
544.1577, 0.0185
544.742, 0.0185
545.3262, 0.0185
545.9104, 0.0185
546.4946, 0.0185
547.0789, 0.0185
547.6631, 0.0185
548.2473, 0.0185
548.2473, 0.0198
548.8315, 0.0211
548.8315, 0.0223
549.4158, 0.0223
549.4158, 0.0236
550.0, 0.0249
550.5842, 0.0262
551.1685, 0.0262
551.7527, 0.0249
552.3369, 0.0249
552.9211, 0.0236
553.5053, 0.0236
554.0896, 0.0236
554.6738, 0.0236
555.258, 0.0236
555.8423, 0.0223
556.4264, 0.0223
557.0107, 0.0223
557.5949, 0.0223
558.1792, 0.0223
558.7633, 0.0236
558.7633, 0.0249
559.3476, 0.0262
559.9318, 0.0275
560.5161, 0.0262
561.1003, 0.0249
561.6844, 0.0249
562.2687, 0.0249
562.853, 0.0249
563.4372, 0.0249
564.0214, 0.0249
564.6056, 0.0249
565.1899, 0.0249
565.7741, 0.0249
566.3583, 0.0249
566.9426, 0.0249
567.5268, 0.0262
568.111, 0.0262
568.6952, 0.0262
569.2795, 0.0262
569.8637, 0.0249
570.4479, 0.0236
571.0321, 0.0249
571.6164, 0.0262
572.2006, 0.0275
572.2006, 0.0287
572.7848, 0.0287
572.7848, 0.03
573.369, 0.0313
573.9533, 0.0326
574.5375, 0.0339
575.1217, 0.0339
575.7059, 0.0352
576.2902, 0.0352
576.8744, 0.0365
577.4586, 0.0365
578.0428, 0.0365
578.6271, 0.0377
579.2113, 0.0377
579.7955, 0.0377
580.3797, 0.0377
580.964, 0.0377
581.5482, 0.0377
581.5482, 0.039
582.1324, 0.0403
582.7167, 0.0416
582.7167, 0.0429
582.7167, 0.0442
582.1324, 0.0454
582.1324, 0.0467
582.1324, 0.048
582.1324, 0.0493
582.1324, 0.0506
582.7167, 0.0519
582.7167, 0.0532
582.7167, 0.0544
583.3009, 0.0557
583.3009, 0.057
583.3009, 0.0583
583.8851, 0.0596
583.8851, 0.0609
583.8851, 0.0622
584.4693, 0.0634
584.4693, 0.0647
585.0536, 0.066
585.0536, 0.0673
585.0536, 0.0686
585.6378, 0.0699
585.6378, 0.0712
585.6378, 0.0724
586.222, 0.0737
586.222, 0.075
586.222, 0.0763
586.8062, 0.0776
586.8062, 0.0789
587.3905, 0.0802
587.3905, 0.0814
587.9747, 0.0827
587.9747, 0.084
588.5589, 0.0853
588.5589, 0.0866
589.1431, 0.0879
589.1431, 0.0892
589.1431, 0.0904
589.7274, 0.0917
589.7274, 0.093
589.7274, 0.0943
590.3115, 0.0956
590.8958, 0.0969
590.8958, 0.0982
591.48, 0.0982
591.48, 0.0994
591.48, 0.1007
591.48, 0.102
591.48, 0.1033
592.0643, 0.1046
592.0643, 0.1059
592.0643, 0.1072
592.0643, 0.1084
592.0643, 0.1097
592.0643, 0.111
592.0643, 0.1123
592.0643, 0.1136
592.0643, 0.1149
592.0643, 0.1162
592.0643, 0.1174
592.0643, 0.1187
592.6484, 0.12
592.6484, 0.1213
592.6484, 0.1226
592.6484, 0.1239
592.6484, 0.1252
592.6484, 0.1264
592.6484, 0.1277
592.6484, 0.129
593.2327, 0.1303
